,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,In_nascent_v0,keyword,IsGRO-seq (TRUE or FALSE),keyword
SRR6165114,12/12/17 16:05,10/12/17 15:31,29196415,8758924500,29196415,300,3813,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165114,SRX3276146,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP118999,PRJNA412395,,412395,SRS2587431,SAMN07777194,simple,9606,Homo sapiens,GSM2809578,,,,,,,no,,,,,GEO,SRA614295,,public,4FA083260EB378197875700547E94652,00BAB9F6FB0C912BF217937B42044203,FALSE,,,
SRR6165115,12/12/17 16:05,10/12/17 15:33,29076832,8723049600,29076832,300,3788,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165115,SRX3276146,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP118999,PRJNA412395,,412395,SRS2587431,SAMN07777194,simple,9606,Homo sapiens,GSM2809578,,,,,,,no,,,,,GEO,SRA614295,,public,2584AB2F3BC5B580E21BDF20EF336E21,6A0F40D6575F13C1B4DB5F84B7BDCBA7,FALSE,,,
SRR6165116,12/12/17 16:05,10/12/17 15:04,16881786,5064535800,16881786,300,2091,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165116,SRX3276146,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP118999,PRJNA412395,,412395,SRS2587431,SAMN07777194,simple,9606,Homo sapiens,GSM2809578,,,,,,,no,,,,,GEO,SRA614295,,public,802F87CBA5E6F7696334F75550A1B96D,14E5CDD1C875ACE2710D3DF244879571,FALSE,,,
SRR6165117,12/12/17 16:05,10/12/17 15:16,16848488,5054546400,16848488,300,2084,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165117,SRX3276146,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP118999,PRJNA412395,,412395,SRS2587431,SAMN07777194,simple,9606,Homo sapiens,GSM2809578,,,,,,,no,,,,,GEO,SRA614295,,public,67AC2291B547375C4888B58963BEBF0C,B1AD1688AEBA030B366DC4736417D3E3,FALSE,,,
SRR6165118,12/12/17 16:05,10/12/17 14:47,1093205,174912800,1093205,160,74,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165118,SRX3276147,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587432,SAMN07777193,simple,9606,Homo sapiens,GSM2809579,,,,,,,no,,,,,GEO,SRA614295,,public,D9A0308E35632446A18CEC5E61FF8102,541CE2D56E7998973D5EF1EE66AEEB3A,FALSE,,,
SRR6165119,12/12/17 16:05,10/12/17 14:46,1060156,169624960,1060156,160,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165119,SRX3276147,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587432,SAMN07777193,simple,9606,Homo sapiens,GSM2809579,,,,,,,no,,,,,GEO,SRA614295,,public,6974055E843291DD352994D4BAD86DF1,1511DDD1F0F8F2FCF24D1C439497EA90,FALSE,,,
SRR6165120,12/12/17 16:05,10/12/17 14:47,1092652,174824320,1092652,160,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165120,SRX3276147,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587432,SAMN07777193,simple,9606,Homo sapiens,GSM2809579,,,,,,,no,,,,,GEO,SRA614295,,public,A273D571D1B14A960C4E334A9B1535AD,D0A8F7AA36227D94F6A95BC946E84808,FALSE,,,
SRR6165121,12/12/17 16:05,10/12/17 14:47,1053749,168599840,1053749,160,73,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165121,SRX3276147,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587432,SAMN07777193,simple,9606,Homo sapiens,GSM2809579,,,,,,,no,,,,,GEO,SRA614295,,public,D2F796BDE9F3925851A0997BE710082B,DE33F6AE1EA6828AFFCB00AE67CCCF10,FALSE,,,
SRR6165122,12/12/17 16:05,10/12/17 14:48,1720398,275263680,1720398,160,117,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165122,SRX3276148,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587433,SAMN07777192,simple,9606,Homo sapiens,GSM2809580,,,,,,,no,,,,,GEO,SRA614295,,public,C38BBE5D02152787BC8EBD9FDBC356FB,028EDA3CFD7D4302972A1E7E4C4F4CAA,FALSE,,,
SRR6165123,12/12/17 16:05,10/12/17 14:48,1679229,268676640,1679229,160,115,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165123,SRX3276148,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587433,SAMN07777192,simple,9606,Homo sapiens,GSM2809580,,,,,,,no,,,,,GEO,SRA614295,,public,020C62060CD09B2CBDAFA686D8875A86,05040D346037D8A66F5A5584CB5E2E8E,FALSE,,,
SRR6165124,12/12/17 16:05,10/12/17 14:49,1725327,276052320,1725327,160,119,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165124,SRX3276148,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587433,SAMN07777192,simple,9606,Homo sapiens,GSM2809580,,,,,,,no,,,,,GEO,SRA614295,,public,E7F45263D1E4951A53F8FE292B4924BC,A3B32AACE2760E0F438B932AC0C89F27,FALSE,,,
SRR6165125,12/12/17 16:05,10/12/17 14:51,1676541,268246560,1676541,160,116,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165125,SRX3276148,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587433,SAMN07777192,simple,9606,Homo sapiens,GSM2809580,,,,,,,no,,,,,GEO,SRA614295,,public,E2FFF70D4BB634308FA704AAD751414A,CBE2C764DDA2B766C43F090E208A515D,FALSE,,,
SRR6165126,12/12/17 16:05,10/12/17 14:49,2130184,340829440,2130184,160,144,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165126,SRX3276149,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587434,SAMN07777191,simple,9606,Homo sapiens,GSM2809581,,,,,,,no,,,,,GEO,SRA614295,,public,D7E84ECBE92D7AC504CA062E3446ADFD,C1681D8816AE159158A4F6240839FBFD,FALSE,,,
SRR6165127,12/12/17 16:05,10/12/17 14:49,2070873,331339680,2070873,160,141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165127,SRX3276149,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587434,SAMN07777191,simple,9606,Homo sapiens,GSM2809581,,,,,,,no,,,,,GEO,SRA614295,,public,65C9E44562C21D0B4794DB122FFA1003,9E0FF43EEAF19B39295149ADCE620001,FALSE,,,
SRR6165128,12/12/17 16:05,10/12/17 14:52,2128857,340617120,2128857,160,146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165128,SRX3276149,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587434,SAMN07777191,simple,9606,Homo sapiens,GSM2809581,,,,,,,no,,,,,GEO,SRA614295,,public,EA2CD9B28C5F95F0C0AE253C1C188A0D,3EFB05E64935EFAF245979E55A38A88B,FALSE,,,
SRR6165129,12/12/17 16:05,10/12/17 14:49,2071007,331361120,2071007,160,143,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165129,SRX3276149,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587434,SAMN07777191,simple,9606,Homo sapiens,GSM2809581,,,,,,,no,,,,,GEO,SRA614295,,public,0B8A589AFDBFDC939D2E746E793B6520,1FBAD71C39CD9F22B88D5647C3AD9C2B,FALSE,,,
SRR6165130,12/12/17 16:05,10/12/17 14:49,1603088,256494080,1603088,160,110,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165130,SRX3276150,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587435,SAMN07777190,simple,9606,Homo sapiens,GSM2809582,,,,,,,no,,,,,GEO,SRA614295,,public,E8A85D9CF8A003D61F529D2C151283FA,B39981CA63A49BC069AF633D8488BBFB,FALSE,,,
SRR6165131,12/12/17 16:05,10/12/17 14:50,1548518,247762880,1548518,160,107,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165131,SRX3276150,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587435,SAMN07777190,simple,9606,Homo sapiens,GSM2809582,,,,,,,no,,,,,GEO,SRA614295,,public,4109BA1A992C87379568196F494E332F,2B0B3F15AE0E549BA5A95AEAF932C9FE,FALSE,,,
SRR6165132,12/12/17 16:05,10/12/17 14:50,1615248,258439680,1615248,160,112,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165132,SRX3276150,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587435,SAMN07777190,simple,9606,Homo sapiens,GSM2809582,,,,,,,no,,,,,GEO,SRA614295,,public,A8BC85739C7890A6B6D4B46FC41988FB,B8DC77CC782D423006F19BA35EC723D2,FALSE,,,
SRR6165133,12/12/17 16:05,10/12/17 14:52,1546883,247501280,1546883,160,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165133,SRX3276150,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587435,SAMN07777190,simple,9606,Homo sapiens,GSM2809582,,,,,,,no,,,,,GEO,SRA614295,,public,8D446CBCCB518129B17872923ED76ED4,FCA512423BB64B3FFCD390F25E8F8CD2,FALSE,,,
SRR6165134,12/12/17 16:05,10/12/17 14:52,1525321,244051360,1525321,160,105,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165134,SRX3276151,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587436,SAMN07777189,simple,9606,Homo sapiens,GSM2809583,,,,,,,no,,,,,GEO,SRA614295,,public,209BC55EAC20BC6A504EEC0D5448C873,148FC7AD6F1467FB22FEDC5A165D1B8A,FALSE,,,
SRR6165135,12/12/17 16:05,10/12/17 14:52,1480162,236825920,1480162,160,102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165135,SRX3276151,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587436,SAMN07777189,simple,9606,Homo sapiens,GSM2809583,,,,,,,no,,,,,GEO,SRA614295,,public,6FFA0E79901474CDD484BC19932EF51E,367448F4E495725D9A4389C6466529E1,FALSE,,,
SRR6165136,12/12/17 16:05,10/12/17 14:52,1538050,246088000,1538050,160,107,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165136,SRX3276151,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587436,SAMN07777189,simple,9606,Homo sapiens,GSM2809583,,,,,,,no,,,,,GEO,SRA614295,,public,96761E308EAE01FD00FAA21823486FE4,57BA3F4549C4C5268C9FF63595A1BBE1,FALSE,,,
SRR6165137,12/12/17 16:05,10/12/17 14:52,1470205,235232800,1470205,160,103,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165137,SRX3276151,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587436,SAMN07777189,simple,9606,Homo sapiens,GSM2809583,,,,,,,no,,,,,GEO,SRA614295,,public,F146A127B0251B0A18CE6B4F9DC47E25,1656A9E463E44681419C1F4921324831,FALSE,,,
SRR6165138,12/12/17 16:05,10/12/17 14:52,1453715,232594400,1453715,160,100,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165138,SRX3276152,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587437,SAMN07777250,simple,9606,Homo sapiens,GSM2809584,,,,,,,no,,,,,GEO,SRA614295,,public,C58518165C23ABF672DD27C67D1C2E80,739B2982E5995B973CCE6A8D60C8BA19,FALSE,,,
SRR6165139,12/12/17 16:05,10/12/17 14:52,1409583,225533280,1409583,160,97,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165139,SRX3276152,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587437,SAMN07777250,simple,9606,Homo sapiens,GSM2809584,,,,,,,no,,,,,GEO,SRA614295,,public,EECF86D31F2EBC080CCD956FD61E049C,40A74117D74B9B773ECDA33D4A9E152A,FALSE,,,
SRR6165140,12/12/17 16:05,10/12/17 14:53,1467475,234796000,1467475,160,102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165140,SRX3276152,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587437,SAMN07777250,simple,9606,Homo sapiens,GSM2809584,,,,,,,no,,,,,GEO,SRA614295,,public,4793BA4B0DADBB2DE2015688A1CA8609,2F7A1186DE6EB9704C4C923084A511D2,FALSE,,,
SRR6165141,12/12/17 16:05,10/12/17 14:52,1397373,223579680,1397373,160,98,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165141,SRX3276152,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587437,SAMN07777250,simple,9606,Homo sapiens,GSM2809584,,,,,,,no,,,,,GEO,SRA614295,,public,3AD66F0CCB894ED22FB8F12DAF868C3A,771D6EDC86156F31C97D5B2E36E166A6,FALSE,,,
SRR6165142,12/12/17 16:05,10/12/17 14:54,1613676,258188160,1613676,160,109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165142,SRX3276153,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587438,SAMN07777249,simple,9606,Homo sapiens,GSM2809585,,,,,,,no,,,,,GEO,SRA614295,,public,DBAAB3F4D5CC35066853598F99EBC4B9,2063930D42FE3D936441E55A838F02F1,FALSE,,,
SRR6165143,12/12/17 16:05,10/12/17 14:53,1577616,252418560,1577616,160,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165143,SRX3276153,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587438,SAMN07777249,simple,9606,Homo sapiens,GSM2809585,,,,,,,no,,,,,GEO,SRA614295,,public,F4A564998AED21E36C413FACCE192398,10B70BABE3C324A5F9C99BCE8C891A25,FALSE,,,
SRR6165144,12/12/17 16:05,10/12/17 14:54,1613298,258127680,1613298,160,111,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165144,SRX3276153,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587438,SAMN07777249,simple,9606,Homo sapiens,GSM2809585,,,,,,,no,,,,,GEO,SRA614295,,public,B9293E901F952E81A65FF57C4FC23A3E,A44D671E8172842E1DEF38C4F95E4B55,FALSE,,,
SRR6165145,12/12/17 16:05,10/12/17 14:54,1581525,253044000,1581525,160,109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165145,SRX3276153,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587438,SAMN07777249,simple,9606,Homo sapiens,GSM2809585,,,,,,,no,,,,,GEO,SRA614295,,public,7D9A9AD1A9B68624568B08802CA6620F,4634873388B04C99989825DBF36E66BD,FALSE,,,
SRR6165146,12/12/17 16:05,10/12/17 14:55,1631813,261090080,1631813,160,111,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165146,SRX3276154,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587439,SAMN07777248,simple,9606,Homo sapiens,GSM2809586,,,,,,,no,,,,,GEO,SRA614295,,public,66588C597F27C7066C64CDD4D31A5CB7,E2E324B7928CF216F005581CCE721CE4,FALSE,,,
SRR6165147,12/12/17 16:05,10/12/17 14:53,1592629,254820640,1592629,160,109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165147,SRX3276154,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587439,SAMN07777248,simple,9606,Homo sapiens,GSM2809586,,,,,,,no,,,,,GEO,SRA614295,,public,B8930D452FA70759655307072D3E6857,BBB3F0BAD137AB407A0AAC9B86708FFC,FALSE,,,
SRR6165148,12/12/17 16:05,10/12/17 14:54,1640522,262483520,1640522,160,113,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165148,SRX3276154,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587439,SAMN07777248,simple,9606,Homo sapiens,GSM2809586,,,,,,,no,,,,,GEO,SRA614295,,public,753AA25C61F973B153B01FBD027C7F40,C280F253054F2B8FE718FD23B051FA0B,FALSE,,,
SRR6165149,12/12/17 16:05,10/12/17 14:54,1592426,254788160,1592426,160,110,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165149,SRX3276154,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587439,SAMN07777248,simple,9606,Homo sapiens,GSM2809586,,,,,,,no,,,,,GEO,SRA614295,,public,5A2F22CFA9E53C6FFEE3EA0F917A9CCB,77A7E7C6EE1803ACE7E78841F035C484,FALSE,,,
SRR6165150,12/12/17 16:05,10/12/17 14:54,2825332,452053120,2825332,160,192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165150,SRX3276155,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587440,SAMN07777247,simple,9606,Homo sapiens,GSM2809587,,,,,,,no,,,,,GEO,SRA614295,,public,5CDD459838F4D6901780CFB0B999B64E,3BABDAB79CF5AD9E9BD9499E212AAE72,FALSE,,,
SRR6165151,12/12/17 16:05,10/12/17 14:55,2752362,440377920,2752362,160,189,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165151,SRX3276155,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587440,SAMN07777247,simple,9606,Homo sapiens,GSM2809587,,,,,,,no,,,,,GEO,SRA614295,,public,B3BC39C3DC76B7804A17ACE6F859617C,9B00CDA3A27E0D5A153418C22429621A,FALSE,,,
SRR6165152,12/12/17 16:05,10/12/17 14:55,2825640,452102400,2825640,160,195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165152,SRX3276155,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587440,SAMN07777247,simple,9606,Homo sapiens,GSM2809587,,,,,,,no,,,,,GEO,SRA614295,,public,7F9454693E931F1D1075B74A95768F60,A792B91D95B8828C169D6067974ACEB3,FALSE,,,
SRR6165153,12/12/17 16:05,10/12/17 14:55,2746468,439434880,2746468,160,190,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165153,SRX3276155,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587440,SAMN07777247,simple,9606,Homo sapiens,GSM2809587,,,,,,,no,,,,,GEO,SRA614295,,public,701495F897AA1E2423BECC35219DE2FE,6AB9F7E98638857AC4949BB1084A9576,FALSE,,,
SRR6165154,12/12/17 16:05,10/12/17 14:56,3774403,603904480,3774403,160,256,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165154,SRX3276156,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587441,SAMN07777246,simple,9606,Homo sapiens,GSM2809588,,,,,,,no,,,,,GEO,SRA614295,,public,517043093D077675FDFD06C22ED04CE9,8A7CEA5A449E1368FB5DD9F3E76A5550,FALSE,,,
SRR6165155,12/12/17 16:05,10/12/17 14:56,3686230,589796800,3686230,160,253,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165155,SRX3276156,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587441,SAMN07777246,simple,9606,Homo sapiens,GSM2809588,,,,,,,no,,,,,GEO,SRA614295,,public,44ABA925E45CBE3AD7D137ADB37A66D4,4DF9B76B263D47D1E1862458F8D8FDEB,FALSE,,,
SRR6165156,12/12/17 16:05,10/12/17 14:56,3784982,605597120,3784982,160,261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165156,SRX3276156,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587441,SAMN07777246,simple,9606,Homo sapiens,GSM2809588,,,,,,,no,,,,,GEO,SRA614295,,public,F9A2F16A0F1BC49F81C2B6E4DB2A870C,CBFFC9894368B3D3E1D2C47AD567954C,FALSE,,,
SRR6165157,12/12/17 16:05,10/12/17 14:56,3691651,590664160,3691651,160,256,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165157,SRX3276156,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587441,SAMN07777246,simple,9606,Homo sapiens,GSM2809588,,,,,,,no,,,,,GEO,SRA614295,,public,4D51C42A0B4F85F730AB62F110603D3D,F706E9C03B4643109C24155C94D678BF,FALSE,,,
SRR6165158,12/12/17 16:05,10/12/17 14:56,1821694,291471040,1821694,160,123,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165158,SRX3276157,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587442,SAMN07777245,simple,9606,Homo sapiens,GSM2809589,,,,,,,no,,,,,GEO,SRA614295,,public,E3714B97DC6C883E250F7055D778E8D4,3C2B576EB84795A8B1086418580C782F,FALSE,,,
SRR6165159,12/12/17 16:05,10/12/17 14:56,1780943,284950880,1780943,160,121,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165159,SRX3276157,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587442,SAMN07777245,simple,9606,Homo sapiens,GSM2809589,,,,,,,no,,,,,GEO,SRA614295,,public,C607A86C4A75F8B36DC0A39AFFD0D5A0,EBD1F9411E22E4280897C11AABF46A0F,FALSE,,,
SRR6165160,12/12/17 16:05,10/12/17 14:55,1824927,291988320,1824927,160,125,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165160,SRX3276157,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587442,SAMN07777245,simple,9606,Homo sapiens,GSM2809589,,,,,,,no,,,,,GEO,SRA614295,,public,AAD202D1F1D7DED78E96D3122BCC0C5F,4A875A7BFD47DEAC8A277A1E72560906,FALSE,,,
SRR6165161,12/12/17 16:05,10/12/17 14:56,1784057,285449120,1784057,160,123,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165161,SRX3276157,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587442,SAMN07777245,simple,9606,Homo sapiens,GSM2809589,,,,,,,no,,,,,GEO,SRA614295,,public,23E5E67F982EC8767648F1C0ED1870FE,2AAEFD3AF93A52CF89A7E56974C89A5C,FALSE,,,
SRR6165162,12/12/17 16:05,10/12/17 14:56,2206700,353072000,2206700,160,149,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165162,SRX3276158,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587443,SAMN07777244,simple,9606,Homo sapiens,GSM2809590,,,,,,,no,,,,,GEO,SRA614295,,public,D748FBECED1253320E4CD658BAB109C1,04767DE6F86F91E08E1276B82EE4DE53,FALSE,,,
SRR6165163,12/12/17 16:05,10/12/17 14:56,2146124,343379840,2146124,160,147,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/006020/SRR6165163,SRX3276158,,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP118999,PRJNA412395,,412395,SRS2587443,SAMN07777244,simple,9606,Homo sapiens,GSM2809590,,,,,,,no,,,,,GEO,SRA614295,,public,11CF494D77BAD9FA77EEA98D7C273F77,9B21FB033AE160B917EA7F5A7596B8FA,FALSE,,,
